frame,x1,y1,x2,y2,prob
frame_00000.jpg,58,10,164,167,0.9999997615814209
frame_00002.jpg,52,6,161,161,0.9999998807907104
frame_00003.jpg,54,2,162,161,0.9999998807907104
frame_00005.jpg,57,-1,164,155,0.9999979734420776
frame_00006.jpg,63,-3,166,148,0.9999752044677734
frame_00008.jpg,63,-15,172,151,0.9999972581863403
frame_00010.jpg,59,-8,165,144,0.9999827146530151
frame_00012.jpg,62,-5,165,156,0.9998750686645508
frame_00013.jpg,57,-5,165,156,0.9999994039535522
frame_00014.jpg,60,-5,163,149,0.999997615814209
frame_00015.jpg,55,-16,163,153,0.9999827146530151
frame_00017.jpg,52,-9,159,150,0.999992847442627
frame_00020.jpg,59,-8,163,156,0.9999692440032959
frame_00021.jpg,59,-5,167,153,0.9999943971633911
frame_00022.jpg,57,-12,168,154,0.9999940395355225
frame_00023.jpg,64,-7,167,153,0.999941349029541
frame_00025.jpg,61,-4,164,150,0.9997250437736511
frame_00026.jpg,61,-8,165,147,0.9999821186065674
frame_00027.jpg,55,-3,167,152,0.9999994039535522
frame_00028.jpg,60,-1,164,153,0.9999922513961792
frame_00029.jpg,61,-5,165,152,0.9999920129776001
frame_00030.jpg,62,-24,166,156,0.9999583959579468
frame_00033.jpg,51,-16,168,154,0.9999954700469971
frame_00035.jpg,57,-13,170,152,0.9999731779098511
frame_00036.jpg,49,-19,170,159,0.9999986886978149
frame_00037.jpg,50,-9,168,156,0.9999991655349731
frame_00039.jpg,52,-13,172,151,0.9999983310699463
frame_00040.jpg,50,-18,172,156,0.9999725818634033
frame_00043.jpg,54,-10,169,154,0.9999661445617676
frame_00046.jpg,58,-11,169,154,0.9999865293502808
frame_00051.jpg,52,-11,174,154,0.9999984502792358
frame_00055.jpg,54,-8,172,158,0.9999996423721313
frame_00057.jpg,49,-9,168,157,0.9999357461929321
frame_00065.jpg,55,-22,171,155,0.9999678134918213
frame_00066.jpg,50,-23,171,153,0.9999924898147583
frame_00069.jpg,46,-14,169,155,0.9999990463256836
frame_00070.jpg,50,-14,172,160,0.9999948740005493
