frame,x1,y1,x2,y2,prob
frame_00000.jpg,48,-1,166,156,0.9999542236328125
frame_00004.jpg,53,3,166,154,0.9999821186065674
frame_00010.jpg,53,6,165,152,0.9999866485595703
frame_00011.jpg,54,9,164,150,0.9999886751174927
frame_00013.jpg,53,8,163,154,0.9999587535858154
frame_00016.jpg,50,4,163,153,0.9999514818191528
frame_00018.jpg,53,4,165,151,0.9999748468399048
frame_00020.jpg,52,3,167,152,0.9999768733978271
frame_00021.jpg,52,4,167,152,0.999931812286377
frame_00022.jpg,51,4,168,150,0.999970555305481
frame_00023.jpg,51,0,170,154,0.9999079704284668
frame_00025.jpg,50,3,167,153,0.9999737739562988
frame_00027.jpg,57,10,163,156,0.9999741315841675
frame_00037.jpg,52,5,163,153,0.9996538162231445
frame_00038.jpg,52,4,163,148,0.9997065663337708
frame_00039.jpg,50,1,164,152,0.9997321963310242
