frame,x1,y1,x2,y2,prob
frame_00000.jpg,48,-10,162,154,0.9999697208404541
frame_00002.jpg,39,-29,163,149,0.9999901056289673
frame_00003.jpg,46,-27,168,146,0.9999966621398926
frame_00005.jpg,44,-23,167,151,0.9999985694885254
frame_00007.jpg,51,-14,171,155,0.9999873638153076
frame_00010.jpg,55,-12,168,153,0.9999840259552002
frame_00012.jpg,54,-11,164,148,0.9999834299087524
frame_00014.jpg,55,-10,163,155,0.9999681711196899
frame_00016.jpg,48,-15,163,150,0.999992847442627
frame_00018.jpg,42,-19,155,153,0.9999932050704956
frame_00020.jpg,49,-9,160,151,0.9999744892120361
frame_00021.jpg,52,-16,162,150,0.9999916553497314
frame_00023.jpg,48,-8,163,156,0.9999810457229614
frame_00024.jpg,47,-11,163,155,0.999984860420227
frame_00026.jpg,46,-9,160,150,0.9999902248382568
frame_00027.jpg,48,-10,160,149,0.9999889135360718
frame_00029.jpg,48,-32,168,150,0.9999563694000244
frame_00031.jpg,54,-12,166,147,0.9999667406082153
frame_00032.jpg,53,-33,172,149,0.9999752044677734
frame_00034.jpg,48,-15,165,151,0.9999936819076538
frame_00035.jpg,56,-7,169,153,0.9999874830245972
frame_00036.jpg,54,-20,171,154,0.9999830722808838
frame_00037.jpg,52,-11,170,155,0.9999905824661255
frame_00039.jpg,44,-18,166,152,0.9999991655349731
frame_00041.jpg,44,-12,162,155,0.9999887943267822
frame_00042.jpg,49,-9,163,152,0.999969482421875
frame_00043.jpg,52,-9,163,153,0.999749481678009
frame_00045.jpg,58,-4,172,155,0.9999970197677612
frame_00047.jpg,55,-5,172,158,0.9999983310699463
frame_00049.jpg,55,-11,170,150,0.999977707862854
frame_00050.jpg,52,-7,164,152,0.9999839067459106
frame_00051.jpg,48,-16,162,149,0.9999899864196777
frame_00052.jpg,47,-19,162,148,0.999985933303833
frame_00053.jpg,49,-7,158,148,0.9999785423278809
frame_00054.jpg,51,-7,160,147,0.999982476234436
