frame,x1,y1,x2,y2,prob
frame_00000.jpg,49,-3,166,153,0.9998443126678467
frame_00005.jpg,45,-3,166,157,0.9999604225158691
frame_00006.jpg,50,0,164,154,0.9999014139175415
frame_00007.jpg,52,-2,163,153,0.9972387552261353
frame_00008.jpg,49,0,164,156,0.999841570854187
frame_00009.jpg,50,0,164,155,0.9996833801269531
frame_00010.jpg,49,-4,164,154,0.9979109168052673
frame_00011.jpg,45,-7,167,154,0.999896764755249
frame_00012.jpg,51,-16,167,150,0.9994379878044128
frame_00014.jpg,50,-3,164,156,0.999180018901825
frame_00015.jpg,50,-15,165,154,0.9992631077766418
frame_00016.jpg,48,-10,168,154,0.9995467066764832
frame_00017.jpg,47,-9,167,156,0.9995786547660828
frame_00018.jpg,50,-4,167,159,0.9999061822891235
frame_00019.jpg,49,-3,166,159,0.9999364614486694
frame_00020.jpg,52,-10,172,153,0.9999992847442627
frame_00023.jpg,47,-10,169,151,0.9999994039535522
frame_00024.jpg,48,-5,170,156,0.9999532699584961
frame_00026.jpg,45,-7,168,156,0.9999902248382568
frame_00027.jpg,47,-7,167,156,0.9999809265136719
frame_00029.jpg,45,-10,169,152,0.9999179840087891
frame_00032.jpg,46,-9,167,156,0.9997264742851257
frame_00037.jpg,49,-14,170,153,0.9996218681335449
frame_00038.jpg,54,-18,173,154,0.9986080527305603
frame_00040.jpg,50,-3,166,156,0.9990999698638916
frame_00041.jpg,50,-4,165,158,0.9992235898971558
frame_00043.jpg,47,-3,166,157,0.999627947807312
frame_00047.jpg,50,-11,166,157,0.9991841912269592
frame_00053.jpg,44,-16,168,155,0.9997804760932922
frame_00054.jpg,43,-9,168,159,0.9999529123306274
frame_00057.jpg,48,-5,168,158,0.9998818635940552
frame_00059.jpg,51,-9,172,157,0.9997612833976746
frame_00063.jpg,47,-14,170,159,0.9996254444122314
frame_00064.jpg,47,-15,172,163,0.9988651275634766
frame_00065.jpg,46,-7,170,157,0.9999978542327881
frame_00066.jpg,45,-7,169,154,0.9998674392700195
frame_00069.jpg,40,-24,164,161,0.9996885061264038
frame_00071.jpg,49,-15,163,157,0.9995369911193848
frame_00072.jpg,50,-17,174,155,0.999388575553894
frame_00073.jpg,55,-21,171,148,0.9997208714485168
frame_00075.jpg,51,-30,177,151,0.9995892643928528
frame_00077.jpg,59,0,169,153,0.999599039554596
frame_00083.jpg,55,-19,171,153,0.9984498023986816
frame_00084.jpg,52,-16,174,152,0.9995262622833252
frame_00085.jpg,52,-17,175,153,0.9994719624519348
frame_00086.jpg,50,-4,168,158,0.9997971653938293
frame_00087.jpg,50,-6,168,160,0.9996680021286011
frame_00090.jpg,54,-7,169,161,0.9995173215866089
frame_00096.jpg,48,-11,166,164,0.9996523857116699
frame_00099.jpg,49,-20,168,158,0.9999362230300903
frame_00107.jpg,45,-18,166,153,0.999415397644043
