frame,x1,y1,x2,y2,prob
frame_00000.jpg,57,-4,171,166,0.9999898672103882
frame_00007.jpg,62,-8,179,154,0.9999642372131348
frame_00009.jpg,55,-19,175,160,0.999988317489624
frame_00012.jpg,52,-11,172,152,0.9998341798782349
frame_00014.jpg,58,-8,178,159,0.9999594688415527
frame_00017.jpg,55,-7,173,155,0.9999456405639648
frame_00019.jpg,55,-7,176,157,0.9999725818634033
frame_00021.jpg,55,-14,177,154,0.9999372959136963
frame_00023.jpg,54,-10,173,148,0.9999037981033325
frame_00025.jpg,53,-12,177,154,0.9997698664665222
frame_00026.jpg,52,-10,174,154,0.9997640252113342
frame_00029.jpg,51,-5,174,159,0.9998856782913208
frame_00034.jpg,54,-13,173,156,0.9999624490737915
frame_00037.jpg,51,-15,173,153,0.9998985528945923
frame_00042.jpg,55,-14,177,163,0.9998389482498169
frame_00046.jpg,45,-10,171,159,0.9998072981834412
frame_00052.jpg,45,-9,169,152,0.9998667240142822
frame_00053.jpg,49,-14,175,156,0.9999644756317139
frame_00060.jpg,44,-21,171,163,0.9999959468841553
frame_00067.jpg,48,-19,173,162,0.9999105930328369
frame_00070.jpg,46,-16,166,149,0.9999829530715942
frame_00071.jpg,46,-15,165,149,0.9999918937683105
frame_00074.jpg,46,-35,172,150,0.9998530149459839
frame_00076.jpg,49,-10,172,155,0.9999395608901978
frame_00077.jpg,46,-8,167,151,0.9999523162841797
frame_00078.jpg,44,-14,169,155,0.9999228715896606
frame_00080.jpg,46,-21,167,157,0.9999762773513794
frame_00081.jpg,44,-20,167,160,0.9999909400939941
frame_00086.jpg,45,-17,166,156,0.9999885559082031
frame_00088.jpg,37,-27,163,155,0.9999935626983643
frame_00090.jpg,37,-16,161,151,0.9999948740005493
frame_00092.jpg,46,0,167,156,0.999987006187439
frame_00094.jpg,50,4,171,160,0.999992847442627
frame_00095.jpg,48,-2,168,157,0.9999775886535645
frame_00096.jpg,42,-7,167,165,0.9999985694885254
frame_00097.jpg,48,-1,166,157,0.9998626708984375
frame_00101.jpg,52,-6,170,160,0.9999667406082153
frame_00103.jpg,49,-19,169,159,0.9999322891235352
