frame,x1,y1,x2,y2,prob
frame_00000.jpg,58,-6,166,155,0.9999860525131226
frame_00004.jpg,51,-7,165,156,0.9999790191650391
frame_00005.jpg,58,-16,161,153,0.9999960660934448
frame_00008.jpg,54,-3,161,157,0.9990952014923096
frame_00010.jpg,57,-2,166,156,0.9999616146087646
frame_00012.jpg,57,-2,167,155,0.9999861717224121
frame_00013.jpg,57,-6,168,154,0.9997524619102478
frame_00015.jpg,61,-1,168,154,0.9999275207519531
frame_00017.jpg,53,-3,162,160,0.9999680519104004
frame_00020.jpg,54,-3,162,156,0.999875545501709
frame_00023.jpg,64,-1,168,153,0.9999769926071167
frame_00025.jpg,61,-6,175,149,0.9999468326568604
frame_00026.jpg,59,-3,172,156,0.9999934434890747
frame_00028.jpg,57,0,166,157,0.9999924898147583
frame_00033.jpg,62,1,167,155,0.9999995231628418
frame_00035.jpg,64,0,166,150,0.9999915361404419
frame_00039.jpg,59,4,168,159,0.9999270439147949
frame_00042.jpg,59,0,163,150,0.9999059438705444
frame_00043.jpg,60,2,164,154,0.9999982118606567
frame_00051.jpg,58,0,163,154,0.999997615814209
frame_00056.jpg,66,0,166,157,0.999908447265625
frame_00059.jpg,65,-12,176,161,0.9999264478683472
frame_00060.jpg,61,-4,172,149,0.9972363710403442
frame_00063.jpg,58,-11,176,150,0.9999185800552368
frame_00064.jpg,60,-18,176,158,0.9999581575393677
frame_00065.jpg,63,-19,175,159,0.999384880065918
frame_00066.jpg,55,-5,172,160,0.9995658993721008
frame_00070.jpg,52,-6,168,152,0.9995848536491394
frame_00072.jpg,53,-11,170,145,0.9995594620704651
frame_00075.jpg,51,-4,166,153,0.9999738931655884
frame_00077.jpg,57,2,166,161,0.9997572302818298
frame_00079.jpg,60,-1,170,157,0.999473512172699
