frame,x1,y1,x2,y2,prob
frame_00000.jpg,47,-7,172,159,1.0
frame_00001.jpg,50,-17,176,153,0.9999995231628418
frame_00006.jpg,48,-7,172,156,1.0
frame_00008.jpg,49,-6,173,145,1.0
frame_00010.jpg,47,-14,178,155,0.9999998807907104
frame_00012.jpg,51,-11,178,157,0.9999998807907104
frame_00013.jpg,44,-21,177,154,0.9999932050704956
frame_00015.jpg,46,-13,173,158,0.9999984502792358
frame_00018.jpg,45,-19,176,155,1.0
frame_00020.jpg,50,-15,184,161,0.9999995231628418
frame_00022.jpg,46,-13,176,155,1.0
frame_00026.jpg,43,-16,178,159,1.0
frame_00030.jpg,46,-17,181,165,0.9999994039535522
frame_00031.jpg,43,-7,178,159,1.0
frame_00032.jpg,44,-6,179,165,1.0
frame_00033.jpg,47,-10,180,163,1.0
frame_00034.jpg,45,-13,179,157,1.0
frame_00035.jpg,46,-20,180,159,0.9999998807907104
frame_00038.jpg,42,-17,174,159,0.9999994039535522
frame_00041.jpg,45,-12,175,157,0.9999995231628418
frame_00042.jpg,47,-14,179,152,1.0
frame_00044.jpg,43,-19,177,154,0.9999995231628418
frame_00046.jpg,46,-3,174,164,1.0
frame_00048.jpg,50,-4,176,156,1.0
frame_00050.jpg,45,-16,178,154,0.9999997615814209
frame_00054.jpg,46,-17,176,153,0.9999998807907104
frame_00057.jpg,48,-11,177,157,1.0
frame_00060.jpg,44,-15,175,159,1.0
frame_00065.jpg,49,-17,177,162,0.9999998807907104
