frame,x1,y1,x2,y2,prob
frame_00000.jpg,56,3,169,160,0.9999432563781738
frame_00002.jpg,57,-1,170,153,0.999996542930603
frame_00005.jpg,58,-1,167,151,0.9999467134475708
frame_00007.jpg,56,0,167,152,0.9999915361404419
frame_00008.jpg,51,-4,165,155,0.999982476234436
frame_00010.jpg,57,-12,167,148,0.9999687671661377
frame_00011.jpg,51,-3,170,157,0.9999716281890869
frame_00012.jpg,53,-4,166,156,0.9999973773956299
frame_00015.jpg,50,-14,172,152,0.9999957084655762
frame_00018.jpg,53,-6,171,155,0.9999792575836182
frame_00032.jpg,50,-3,170,161,0.9999792575836182
frame_00034.jpg,52,-4,171,155,0.9999880790710449
frame_00045.jpg,48,-6,173,161,0.9999964237213135
frame_00046.jpg,52,5,170,160,0.9999998807907104
frame_00048.jpg,52,-2,172,156,0.9999994039535522
frame_00049.jpg,54,-4,170,158,0.9999927282333374
frame_00055.jpg,47,-9,169,152,0.999997615814209
frame_00057.jpg,49,-11,172,163,0.9998026490211487
frame_00060.jpg,47,-10,175,163,0.9999728202819824
frame_00063.jpg,45,-11,169,158,0.9999957084655762
frame_00067.jpg,51,-5,163,158,0.9999771118164062
frame_00070.jpg,50,-5,162,153,0.9998229146003723
frame_00073.jpg,51,-5,161,157,0.9999334812164307
