frame,x1,y1,x2,y2,prob
frame_00000.jpg,51,-7,170,160,0.9999617338180542
frame_00002.jpg,49,2,167,158,0.999854326248169
frame_00005.jpg,48,4,159,156,0.999729573726654
frame_00006.jpg,48,-8,166,154,0.9999228715896606
frame_00008.jpg,48,-20,169,154,0.9999959468841553
frame_00010.jpg,52,-11,166,155,0.9999990463256836
frame_00012.jpg,51,-18,172,160,0.9999785423278809
frame_00015.jpg,45,-9,167,168,0.9999665021896362
frame_00019.jpg,54,-15,175,154,0.9999566078186035
frame_00024.jpg,55,-29,182,146,0.9999414682388306
frame_00025.jpg,45,-18,170,150,0.9999927282333374
frame_00028.jpg,47,-17,174,158,0.9999874830245972
frame_00030.jpg,46,-9,169,161,0.9999799728393555
frame_00032.jpg,52,-13,180,162,0.9999867677688599
frame_00034.jpg,54,-8,176,156,0.9999901056289673
frame_00037.jpg,45,-16,171,156,0.9999622106552124
frame_00040.jpg,46,-7,170,157,0.9999477863311768
frame_00042.jpg,47,-9,167,158,0.9999570846557617
frame_00046.jpg,47,-12,169,156,0.999995231628418
frame_00051.jpg,56,-20,173,151,0.9999884366989136
frame_00052.jpg,52,-25,170,149,0.9999929666519165
frame_00054.jpg,53,-32,177,152,0.9999966621398926
frame_00061.jpg,62,-10,178,160,0.9999468326568604
frame_00062.jpg,61,-5,179,163,0.9999310970306396
frame_00063.jpg,62,-7,180,155,0.9999774694442749
frame_00065.jpg,54,-23,181,150,0.9998987913131714
frame_00067.jpg,50,-20,170,158,0.9999786615371704
frame_00070.jpg,55,-4,172,161,0.9999229907989502
frame_00071.jpg,53,-23,178,155,0.9999631643295288
frame_00073.jpg,51,-17,172,146,0.9999929666519165
frame_00074.jpg,49,-22,172,156,0.9999886751174927
frame_00076.jpg,53,-17,174,164,0.9999725818634033
frame_00077.jpg,55,-6,175,162,0.9999884366989136
