frame,x1,y1,x2,y2,prob
frame_00000.jpg,48,2,170,154,0.9995940327644348
frame_00001.jpg,48,1,167,151,0.9996997117996216
frame_00002.jpg,50,7,166,151,0.9994072914123535
frame_00003.jpg,56,0,170,148,0.9999935626983643
frame_00004.jpg,54,-2,173,152,0.9999653100967407
frame_00005.jpg,49,4,167,152,0.999408483505249
frame_00007.jpg,48,0,165,155,0.9997349381446838
frame_00009.jpg,55,1,170,150,0.9998606443405151
frame_00010.jpg,55,4,167,151,0.999817430973053
frame_00012.jpg,51,2,168,149,0.9998786449432373
frame_00013.jpg,49,2,170,152,0.9997625946998596
frame_00014.jpg,53,-2,178,152,0.9999839067459106
frame_00015.jpg,53,-4,175,150,0.9998819828033447
frame_00017.jpg,53,6,176,156,0.9994043111801147
