frame,x1,y1,x2,y2,prob
frame_00000.jpg,57,-16,181,154,0.9999970197677612
frame_00001.jpg,53,-20,180,159,0.9999679327011108
frame_00003.jpg,52,-30,180,156,0.9999946355819702
frame_00004.jpg,53,-13,177,156,0.999909520149231
frame_00005.jpg,53,-18,175,148,0.9999916553497314
frame_00008.jpg,48,-19,176,157,0.9999854564666748
frame_00013.jpg,47,-22,172,148,0.9999996423721313
frame_00018.jpg,45,-13,172,155,0.9999986886978149
frame_00019.jpg,42,-14,170,154,0.9999929666519165
frame_00020.jpg,40,-17,170,161,0.9998843669891357
frame_00022.jpg,43,-14,172,159,0.9999872446060181
frame_00026.jpg,49,-5,172,161,0.9999865293502808
frame_00028.jpg,48,-10,173,162,0.9999411106109619
frame_00029.jpg,49,-9,173,161,0.9999804496765137
frame_00030.jpg,49,-7,173,158,0.999931812286377
frame_00031.jpg,49,-9,172,155,0.9998401403427124
frame_00032.jpg,48,-6,171,159,0.9998596906661987
frame_00033.jpg,47,-21,175,155,0.9999061822891235
frame_00034.jpg,52,-22,175,154,0.9999890327453613
frame_00036.jpg,47,-20,174,155,0.9999754428863525
frame_00037.jpg,48,-10,172,160,0.9999748468399048
frame_00038.jpg,49,-5,173,160,0.9999839067459106
frame_00041.jpg,50,-5,173,160,0.9999799728393555
frame_00042.jpg,46,-20,175,158,0.9999350309371948
frame_00044.jpg,49,-7,171,156,0.9999938011169434
frame_00045.jpg,49,-5,171,158,0.9999765157699585
frame_00046.jpg,52,-2,169,152,0.9999942779541016
frame_00049.jpg,51,-2,170,157,0.9999867677688599
frame_00050.jpg,48,-7,169,153,0.9999568462371826
frame_00051.jpg,49,-5,172,159,0.9999909400939941
frame_00052.jpg,49,-8,172,158,0.9999558925628662
frame_00053.jpg,49,-13,170,149,0.9999644756317139
frame_00056.jpg,50,-7,173,159,0.9999786615371704
frame_00059.jpg,49,-3,170,159,0.9999957084655762
frame_00061.jpg,50,-5,174,155,0.9999973773956299
frame_00062.jpg,46,-23,174,154,0.9999915361404419
