frame,x1,y1,x2,y2,prob
frame_00000.jpg,43,-7,158,153,0.9999855756759644
frame_00002.jpg,47,-5,164,159,0.9999986886978149
frame_00005.jpg,55,-8,166,150,0.9999994039535522
frame_00006.jpg,53,-5,166,153,0.9999986886978149
frame_00008.jpg,57,-4,164,148,0.9999986886978149
frame_00011.jpg,53,-7,170,152,0.9999991655349731
frame_00012.jpg,55,-6,167,151,0.9999998807907104
frame_00013.jpg,55,-10,172,155,0.9999992847442627
frame_00014.jpg,51,-8,167,156,0.9999995231628418
frame_00017.jpg,54,-9,172,154,0.9999998807907104
frame_00021.jpg,52,-12,173,162,0.9999986886978149
frame_00026.jpg,50,-32,177,150,0.9999994039535522
frame_00028.jpg,51,-22,174,154,0.9999935626983643
frame_00029.jpg,50,-20,173,154,0.9999924898147583
frame_00030.jpg,47,-12,166,158,0.9999771118164062
frame_00032.jpg,42,-8,166,161,0.9999997615814209
frame_00034.jpg,44,-10,163,161,0.9999847412109375
frame_00036.jpg,46,-7,160,158,0.9999978542327881
frame_00038.jpg,45,-16,157,145,0.9999991655349731
frame_00040.jpg,49,-17,168,150,0.9999996423721313
frame_00041.jpg,51,-12,170,155,0.9999971389770508
frame_00043.jpg,51,-11,170,157,0.9999973773956299
frame_00045.jpg,51,-11,169,160,0.9999955892562866
frame_00046.jpg,50,-8,168,160,0.9999977350234985
frame_00047.jpg,51,-9,171,161,0.999998927116394
frame_00050.jpg,54,-11,175,159,0.9999996423721313
frame_00051.jpg,55,-9,176,158,0.9999994039535522
frame_00057.jpg,54,-11,173,156,0.9999984502792358
frame_00059.jpg,57,-13,177,153,0.9999995231628418
frame_00060.jpg,56,-13,174,152,0.9999986886978149
frame_00062.jpg,56,-10,172,156,0.9999955892562866
frame_00063.jpg,52,-5,177,162,0.9999988079071045
frame_00066.jpg,47,-7,169,156,0.9999991655349731
frame_00069.jpg,50,-9,168,155,0.9999995231628418
frame_00072.jpg,54,-11,170,159,0.9999982118606567
frame_00074.jpg,56,-8,169,151,0.9999991655349731
frame_00075.jpg,53,-10,174,156,0.9999991655349731
frame_00077.jpg,50,-7,168,158,0.9999990463256836
