frame,x1,y1,x2,y2,prob
frame_00000.jpg,42,-16,170,166,0.9999452829360962
frame_00001.jpg,40,-21,170,158,0.9999929666519165
frame_00003.jpg,42,-24,170,157,0.9998942613601685
frame_00004.jpg,44,-34,172,152,0.9999088048934937
frame_00007.jpg,48,-10,171,157,0.9999254941940308
frame_00010.jpg,50,-4,168,159,0.9998968839645386
frame_00011.jpg,49,-8,168,159,0.9989312291145325
frame_00014.jpg,52,-4,168,157,0.9994243383407593
frame_00017.jpg,52,-13,172,153,0.9983032941818237
frame_00019.jpg,43,-8,166,157,0.9818966388702393
frame_00022.jpg,42,-13,171,156,0.9998887777328491
frame_00024.jpg,49,-5,173,162,0.9973965883255005
frame_00028.jpg,43,-18,171,163,0.9998393058776855
frame_00033.jpg,48,-14,169,161,0.9999252557754517
frame_00037.jpg,48,-15,169,157,0.9999438524246216
frame_00046.jpg,52,-12,169,156,0.9998761415481567
frame_00049.jpg,51,-5,169,157,0.9999810457229614
frame_00051.jpg,48,-8,168,161,0.9999569654464722
frame_00053.jpg,53,-7,169,155,0.9999575614929199
frame_00056.jpg,53,-19,171,152,0.9999758005142212
frame_00059.jpg,53,-10,176,158,0.9999662637710571
frame_00060.jpg,54,-9,175,167,0.9996351003646851
frame_00061.jpg,48,-10,174,167,0.9995694756507874
frame_00062.jpg,49,-10,175,168,0.9996021389961243
frame_00066.jpg,47,-17,176,165,0.9999169111251831
frame_00067.jpg,47,-7,178,160,0.9999829530715942
frame_00069.jpg,52,-11,173,156,0.9998006224632263
frame_00073.jpg,54,-11,171,153,0.9998654127120972
frame_00075.jpg,51,-12,170,155,0.999808132648468
frame_00082.jpg,51,-13,174,158,0.9996367692947388
frame_00084.jpg,55,-20,176,154,0.9998096823692322
frame_00085.jpg,56,-11,176,156,0.9999736547470093
frame_00088.jpg,51,-9,173,161,0.9999740123748779
