frame,x1,y1,x2,y2,prob
frame_00000.jpg,50,-24,175,150,0.9999910593032837
frame_00002.jpg,49,-19,174,155,0.9999879598617554
frame_00004.jpg,42,-23,170,158,0.9999948740005493
frame_00006.jpg,53,-8,175,156,0.9999998807907104
frame_00008.jpg,47,-19,171,160,0.9999986886978149
frame_00009.jpg,46,-14,168,161,0.9999970197677612
frame_00015.jpg,53,-7,169,157,1.0
frame_00017.jpg,51,-9,170,161,0.9999997615814209
frame_00028.jpg,42,-18,167,164,0.9999969005584717
frame_00030.jpg,49,-12,169,160,0.9999983310699463
