frame,x1,y1,x2,y2,prob
frame_00000.jpg,46,-7,168,157,0.9998562335968018
frame_00002.jpg,46,-1,165,155,0.9999747276306152
frame_00005.jpg,51,-9,166,149,0.9997017979621887
frame_00009.jpg,50,-4,168,156,0.999760091304779
frame_00022.jpg,40,-6,164,160,0.9998902082443237
frame_00023.jpg,46,-3,169,161,0.9999269247055054
frame_00026.jpg,44,-11,174,159,0.9999725818634033
frame_00028.jpg,40,-6,163,155,0.9999145269393921
frame_00032.jpg,43,-5,165,157,0.9998935461044312
frame_00033.jpg,41,-2,162,154,0.9999258518218994
frame_00034.jpg,48,-4,165,152,0.9997738003730774
frame_00037.jpg,40,-19,169,149,0.9999951124191284
frame_00038.jpg,43,-9,164,150,0.9999701976776123
frame_00042.jpg,44,-9,166,158,0.9998797178268433
frame_00051.jpg,45,-14,174,160,0.9999830722808838
frame_00054.jpg,43,-17,169,152,0.9999362230300903
frame_00056.jpg,42,-5,165,157,0.9999712705612183
frame_00058.jpg,45,-6,165,155,0.9998849630355835
