frame,x1,y1,x2,y2,prob
frame_00000.jpg,58,-12,170,158,0.9997239708900452
frame_00002.jpg,53,-19,177,160,0.9997139573097229
frame_00006.jpg,57,-11,173,160,0.9995030164718628
frame_00010.jpg,54,-3,174,158,0.9999998807907104
frame_00012.jpg,50,-8,170,163,0.9998562335968018
frame_00013.jpg,50,-3,171,162,0.9999051094055176
frame_00016.jpg,55,-12,175,155,0.9999092817306519
frame_00018.jpg,60,-4,174,157,0.9997496008872986
frame_00020.jpg,61,-7,171,154,0.9998399019241333
frame_00021.jpg,60,-15,173,151,0.9999371767044067
frame_00022.jpg,63,-15,173,152,0.999964714050293
frame_00023.jpg,59,-7,171,157,0.9999749660491943
frame_00024.jpg,54,-32,175,159,0.9975749850273132
frame_00026.jpg,52,-5,164,156,0.9999915361404419
frame_00027.jpg,55,-16,172,159,0.9999675750732422
frame_00029.jpg,58,-10,174,156,0.999985933303833
