frame,x1,y1,x2,y2,prob
frame_00000.jpg,46,7,175,159,0.9999992847442627
frame_00004.jpg,44,0,174,161,0.9999779462814331
frame_00013.jpg,52,-10,171,159,0.9998284578323364
frame_00017.jpg,52,-12,176,159,0.9996863603591919
frame_00020.jpg,53,-18,174,164,0.9999475479125977
frame_00022.jpg,50,-22,172,158,0.9999145269393921
frame_00024.jpg,53,-6,175,159,0.999944806098938
frame_00026.jpg,52,-6,175,161,0.9999747276306152
frame_00029.jpg,51,-6,176,158,0.9999949932098389
frame_00031.jpg,56,-14,176,157,0.9999102354049683
frame_00032.jpg,57,-13,174,155,0.9999779462814331
frame_00034.jpg,50,-21,170,157,0.9998754262924194
frame_00036.jpg,53,-6,171,160,0.9999457597732544
frame_00037.jpg,47,-31,170,156,0.9997904896736145
frame_00039.jpg,53,-7,171,155,0.999984860420227
frame_00040.jpg,52,-5,171,159,0.9999649524688721
frame_00041.jpg,54,-2,173,152,0.9999986886978149
frame_00050.jpg,57,-6,171,157,0.9998800754547119
frame_00057.jpg,49,-9,171,157,0.9999297857284546
frame_00061.jpg,48,-9,173,159,0.9998719692230225
frame_00065.jpg,49,-10,174,159,0.9998904466629028
frame_00066.jpg,49,-7,172,163,0.9999419450759888
frame_00068.jpg,48,-4,171,160,0.999993085861206
frame_00069.jpg,50,-3,171,159,0.9999632835388184
frame_00071.jpg,50,-2,172,162,0.999974250793457
