frame,x1,y1,x2,y2,prob
frame_00000.jpg,47,-7,175,157,0.9999991655349731
frame_00003.jpg,34,-12,172,163,0.9999998807907104
frame_00007.jpg,42,-13,174,158,0.9999988079071045
frame_00008.jpg,40,-9,171,160,0.9999988079071045
frame_00013.jpg,47,-4,175,161,0.9999971389770508
frame_00017.jpg,45,-21,176,162,0.9999940395355225
frame_00019.jpg,49,-5,173,156,0.999998927116394
frame_00030.jpg,48,-8,177,160,0.9999995231628418
frame_00033.jpg,39,-9,175,166,0.9999996423721313
frame_00037.jpg,40,-10,173,161,0.9999963045120239
frame_00041.jpg,42,-6,170,156,0.9999998807907104
frame_00044.jpg,46,-5,171,161,0.9999985694885254
frame_00046.jpg,45,-10,172,157,0.9999947547912598
frame_00048.jpg,47,-7,171,153,0.9999901056289673
frame_00051.jpg,50,-2,168,159,0.9999566078186035
frame_00057.jpg,48,-18,173,147,0.999910831451416
