frame,x1,y1,x2,y2,prob
frame_00000.jpg,56,0,164,156,0.9999704360961914
frame_00005.jpg,51,-7,168,158,0.9999697208404541
frame_00007.jpg,47,-5,168,160,0.9998835325241089
frame_00010.jpg,47,-11,168,160,0.9999865293502808
frame_00013.jpg,44,-8,166,167,0.9997565150260925
frame_00014.jpg,50,-8,166,159,0.999902606010437
frame_00017.jpg,48,-9,168,156,0.9996404647827148
frame_00019.jpg,52,-3,166,153,0.9979515671730042
frame_00022.jpg,56,-25,182,156,0.9973554611206055
frame_00023.jpg,49,-5,169,159,0.9995102882385254
frame_00025.jpg,54,-30,181,155,0.9914695620536804
frame_00026.jpg,54,-8,171,158,0.9995285272598267
frame_00027.jpg,51,-6,171,154,0.9998296499252319
frame_00029.jpg,53,-3,170,161,0.9992125034332275
frame_00030.jpg,53,-2,169,162,0.9998190999031067
frame_00031.jpg,53,-6,171,158,0.9993641972541809
frame_00034.jpg,54,-4,168,158,0.9989532232284546
frame_00037.jpg,55,-1,169,157,0.9991198182106018
frame_00039.jpg,55,-4,173,159,0.9992788434028625
frame_00040.jpg,47,-10,175,174,0.9973312616348267
frame_00041.jpg,46,-19,172,162,0.9950366616249084
frame_00042.jpg,42,-14,172,169,0.998241662979126
frame_00043.jpg,40,-37,187,171,0.9918680787086487
frame_00044.jpg,36,-20,168,154,0.9843197464942932
frame_00045.jpg,42,-8,165,155,0.999626874923706
frame_00046.jpg,48,-1,162,156,0.9970779418945312
frame_00047.jpg,50,-6,162,161,0.9836226105690002
frame_00049.jpg,45,-23,163,157,0.9900591969490051
frame_00050.jpg,50,-19,165,155,0.9986292123794556
frame_00052.jpg,55,-9,167,154,0.999419093132019
