frame,x1,y1,x2,y2,prob
frame_00000.jpg,50,-7,170,151,0.9999831914901733
frame_00001.jpg,51,-22,179,152,0.9999662637710571
frame_00005.jpg,53,-5,178,156,0.9999963045120239
frame_00008.jpg,46,-25,182,154,0.9999773502349854
frame_00011.jpg,45,-13,173,157,0.9999372959136963
frame_00016.jpg,47,-25,176,147,0.9999703168869019
frame_00023.jpg,45,-18,174,148,0.9999905824661255
frame_00026.jpg,47,-11,172,155,0.9999685287475586
frame_00031.jpg,43,-18,169,154,0.9999760389328003
frame_00037.jpg,50,-21,176,153,0.9999871253967285
frame_00039.jpg,55,-2,179,156,0.9999890327453613
frame_00042.jpg,48,-8,174,152,0.9999746084213257
frame_00049.jpg,54,-5,177,153,0.9999868869781494
frame_00051.jpg,49,-9,174,155,0.9998218417167664
frame_00053.jpg,49,-8,174,149,0.9999721050262451
frame_00055.jpg,42,-9,169,154,0.9999769926071167
frame_00056.jpg,43,-13,171,154,0.9999970197677612
