frame,x1,y1,x2,y2,prob
frame_00000.jpg,55,3,163,145,0.9999996423721313
frame_00001.jpg,64,0,169,148,0.999913215637207
frame_00003.jpg,60,-1,164,143,0.9999979734420776
frame_00004.jpg,61,-3,165,141,0.9999961853027344
frame_00005.jpg,70,-1,172,147,0.9999589920043945
frame_00006.jpg,67,2,167,147,0.9999891519546509
frame_00009.jpg,66,6,163,144,0.9999939203262329
frame_00013.jpg,60,-4,169,148,0.9998941421508789
frame_00015.jpg,54,4,162,148,0.9999997615814209
frame_00018.jpg,54,0,165,147,0.9999997615814209
frame_00021.jpg,48,-22,168,150,0.9999995231628418
frame_00023.jpg,48,-27,169,149,0.9999984502792358
frame_00032.jpg,51,-18,169,156,0.9999752044677734
frame_00035.jpg,56,-12,168,149,0.9999319314956665
frame_00037.jpg,53,-2,165,152,0.9999996423721313
