frame,x1,y1,x2,y2,prob
frame_00000.jpg,48,-5,172,164,0.9997991919517517
frame_00007.jpg,45,-9,171,162,0.9999841451644897
frame_00009.jpg,52,-8,172,161,0.9997797608375549
frame_00012.jpg,56,-6,172,165,0.9999927282333374
frame_00015.jpg,53,-2,173,160,0.9999996423721313
frame_00017.jpg,50,-3,169,159,0.9999594688415527
frame_00020.jpg,48,-10,171,161,0.9999688863754272
frame_00023.jpg,55,-8,172,160,0.99967360496521
frame_00027.jpg,55,-8,171,159,0.9999884366989136
frame_00039.jpg,52,-3,174,165,0.9999327659606934
frame_00042.jpg,51,-1,171,163,0.9998267292976379
frame_00047.jpg,47,-16,170,163,0.9997124075889587
frame_00054.jpg,49,-3,171,163,0.9995898604393005
frame_00057.jpg,50,-11,174,159,0.9999808073043823
frame_00061.jpg,44,-21,174,160,0.9999686479568481
frame_00062.jpg,47,-7,174,161,0.999951958656311
frame_00068.jpg,57,-3,177,165,0.9998961687088013
frame_00073.jpg,59,-4,176,165,0.9995539784431458
frame_00075.jpg,53,-8,173,160,0.9999494552612305
frame_00079.jpg,56,-12,182,162,0.9999889135360718
frame_00083.jpg,54,-5,178,162,0.999998927116394
frame_00085.jpg,47,-26,183,159,0.9990227222442627
frame_00088.jpg,43,-12,182,162,0.9996873140335083
frame_00090.jpg,40,-2,175,170,0.9971367120742798
frame_00100.jpg,49,-6,182,171,0.9980618357658386
frame_00104.jpg,51,-5,178,166,0.9987629652023315
frame_00110.jpg,51,-4,173,163,0.9997250437736511
frame_00117.jpg,48,-5,168,162,0.9976403713226318
frame_00120.jpg,48,-17,174,158,0.9990683197975159
frame_00121.jpg,47,-2,172,166,0.9999469518661499
frame_00123.jpg,55,-8,172,154,0.9999743700027466
frame_00124.jpg,54,-11,176,153,0.9999450445175171
frame_00127.jpg,55,-7,174,158,0.9999048709869385
frame_00130.jpg,59,-4,175,162,0.9999511241912842
frame_00133.jpg,54,-14,175,158,0.9998683929443359
frame_00136.jpg,59,-6,177,160,0.9999240636825562
frame_00138.jpg,57,-8,174,157,0.9996957778930664
