frame,x1,y1,x2,y2,prob
frame_00000.jpg,45,-10,177,145,0.9999395608901978
frame_00001.jpg,50,-1,172,158,0.9999371767044067
frame_00006.jpg,49,0,175,162,0.9999874830245972
frame_00010.jpg,54,-14,181,158,0.9997034668922424
frame_00014.jpg,49,-3,174,160,0.9999735355377197
frame_00015.jpg,50,-3,175,163,0.9999889135360718
frame_00016.jpg,52,0,173,162,0.9999915361404419
frame_00019.jpg,52,-2,172,157,0.9997444748878479
frame_00021.jpg,43,-5,175,171,0.9996607303619385
frame_00023.jpg,49,-5,176,162,0.9988507032394409
frame_00025.jpg,50,-5,175,165,0.999935507774353
frame_00027.jpg,55,-17,181,159,0.9998558759689331
frame_00028.jpg,55,-3,174,158,0.9999237060546875
frame_00031.jpg,52,-2,176,162,0.9999974966049194
frame_00032.jpg,46,-2,174,161,0.9999958276748657
