frame,x1,y1,x2,y2,prob
frame_00000.jpg,52,-8,169,152,0.9999936819076538
frame_00002.jpg,55,-20,173,154,0.9999864101409912
frame_00006.jpg,52,-10,175,158,0.9999978542327881
frame_00009.jpg,51,-9,171,152,0.999996542930603
frame_00010.jpg,48,-24,171,156,0.9999979734420776
frame_00013.jpg,49,-4,168,154,0.9999929666519165
frame_00016.jpg,48,-7,166,153,0.9999986886978149
frame_00017.jpg,54,-9,165,149,0.9999996423721313
frame_00020.jpg,53,0,170,156,0.9999432563781738
frame_00022.jpg,57,-6,174,155,0.9999866485595703
frame_00023.jpg,57,-5,176,155,0.9999971389770508
frame_00025.jpg,55,-14,174,156,0.9999938011169434
frame_00027.jpg,46,-11,169,156,0.9999959468841553
frame_00029.jpg,51,-19,175,153,0.9999955892562866
frame_00031.jpg,53,-16,172,152,0.9999926090240479
frame_00034.jpg,56,-14,174,154,0.9999867677688599
frame_00036.jpg,55,-16,171,154,0.9999202489852905
frame_00040.jpg,51,-22,171,149,0.9999872446060181
frame_00042.jpg,55,-6,170,156,0.9999836683273315
frame_00049.jpg,53,-16,170,148,0.9999998807907104
frame_00051.jpg,48,-15,166,149,0.9999969005584717
frame_00052.jpg,52,-15,171,153,0.9999974966049194
frame_00055.jpg,55,-10,169,155,0.9999779462814331
frame_00064.jpg,47,-3,166,157,0.9999744892120361
frame_00066.jpg,52,-3,170,157,0.999990701675415
frame_00069.jpg,54,-2,173,158,0.9999973773956299
frame_00070.jpg,50,-9,171,155,0.9999938011169434
frame_00071.jpg,53,-6,172,158,0.9999661445617676
frame_00073.jpg,49,-13,171,159,0.9999911785125732
frame_00075.jpg,55,0,171,155,0.9999828338623047
frame_00077.jpg,53,-9,171,150,0.9999910593032837
frame_00081.jpg,50,-2,169,154,0.9999407529830933
frame_00086.jpg,53,-12,173,156,0.9999072551727295
frame_00088.jpg,54,-7,170,154,0.9999085664749146
frame_00090.jpg,55,-1,173,158,0.9999748468399048
frame_00091.jpg,48,-3,170,157,0.9999866485595703
frame_00093.jpg,64,-12,184,156,0.9999986886978149
frame_00095.jpg,59,-9,178,153,0.9999922513961792
