frame,x1,y1,x2,y2,prob
frame_00000.jpg,39,-5,165,155,0.9999988079071045
frame_00002.jpg,40,-14,170,156,0.9999988079071045
frame_00003.jpg,45,-24,178,157,0.9999994039535522
frame_00005.jpg,42,-20,176,158,0.9999781847000122
frame_00008.jpg,42,-23,178,157,0.9999878406524658
frame_00012.jpg,41,-25,176,155,0.9999955892562866
frame_00015.jpg,42,-18,177,157,0.9999918937683105
frame_00016.jpg,38,-14,175,157,0.9999676942825317
frame_00018.jpg,32,-24,176,158,0.9999977350234985
frame_00021.jpg,34,-23,179,155,0.9999947547912598
frame_00023.jpg,37,-17,184,160,0.9999916553497314
frame_00025.jpg,38,-12,189,165,0.999998927116394
frame_00029.jpg,39,-15,177,154,0.999995231628418
frame_00030.jpg,38,-17,178,152,0.999996542930603
frame_00034.jpg,36,-37,180,149,0.9999970197677612
frame_00037.jpg,39,-19,175,154,0.9999734163284302
frame_00039.jpg,38,-19,180,162,0.9999970197677612
frame_00042.jpg,42,-11,179,156,0.9999756813049316
frame_00044.jpg,32,-29,181,160,0.999992847442627
frame_00046.jpg,31,-26,182,160,0.9999773502349854
frame_00048.jpg,37,-11,177,154,0.9999833106994629
frame_00050.jpg,40,-6,168,156,0.9999972581863403
frame_00056.jpg,36,-23,175,154,0.999998927116394
frame_00058.jpg,38,-23,181,156,0.9999829530715942
frame_00059.jpg,34,-28,181,154,0.9999912977218628
frame_00060.jpg,30,-30,179,160,0.9999957084655762
frame_00062.jpg,29,-30,179,160,0.9999982118606567
frame_00064.jpg,34,-20,176,148,0.9999487400054932
frame_00068.jpg,31,-30,181,163,0.9999954700469971
frame_00069.jpg,32,-24,176,156,0.9999926090240479
frame_00074.jpg,34,-15,171,153,0.9999983310699463
frame_00076.jpg,44,-7,175,159,0.9999992847442627
frame_00078.jpg,43,-19,178,157,0.9999456405639648
frame_00080.jpg,48,-8,180,164,0.9999963045120239
frame_00082.jpg,40,-8,173,158,0.9999529123306274
frame_00083.jpg,47,-9,181,163,0.9999979734420776
frame_00085.jpg,38,-23,178,158,0.9999862909317017
frame_00086.jpg,34,-27,181,159,0.9999986886978149
frame_00089.jpg,38,-17,174,157,0.9999996423721313
frame_00093.jpg,37,-16,171,154,0.9999988079071045
frame_00096.jpg,41,-7,173,160,0.999997615814209
frame_00098.jpg,40,-6,171,158,0.9999946355819702
frame_00099.jpg,39,-4,170,159,0.9999914169311523
frame_00100.jpg,42,0,171,162,0.9999514818191528
frame_00101.jpg,42,-8,174,162,0.9998252987861633
frame_00104.jpg,46,-4,175,160,0.9997723698616028
frame_00105.jpg,46,-21,177,150,0.9999562501907349
frame_00107.jpg,49,-24,181,150,0.9999898672103882
frame_00109.jpg,34,-17,177,159,1.0
frame_00111.jpg,31,-25,178,158,0.9999997615814209
frame_00112.jpg,29,-31,183,160,0.9999998807907104
frame_00115.jpg,33,-23,182,160,1.0
frame_00117.jpg,37,-18,183,155,0.9999997615814209
frame_00119.jpg,32,-30,184,153,0.9999977350234985
frame_00120.jpg,28,-20,182,165,0.9999985694885254
frame_00124.jpg,24,-9,171,162,0.9999982118606567
frame_00125.jpg,29,-9,169,159,0.999997615814209
frame_00126.jpg,33,-10,171,156,0.9999984502792358
frame_00128.jpg,40,-11,181,158,0.9999996423721313
frame_00130.jpg,43,-4,178,163,0.9999998807907104
frame_00133.jpg,40,-21,182,158,0.9999996423721313
frame_00135.jpg,34,-24,180,157,0.9999997615814209
frame_00136.jpg,33,-30,181,155,0.9999994039535522
frame_00137.jpg,36,-36,184,158,0.9999955892562866
frame_00138.jpg,36,-19,180,159,0.999998927116394
frame_00142.jpg,42,-16,184,159,0.9999998807907104
frame_00145.jpg,41,-17,180,159,0.9999998807907104
frame_00147.jpg,42,-16,180,154,0.9999996423721313
frame_00149.jpg,36,-21,182,159,0.9999996423721313
frame_00152.jpg,44,-18,179,147,0.9999997615814209
frame_00153.jpg,44,-13,182,152,0.9999996423721313
frame_00156.jpg,44,-3,174,159,0.9999957084655762
frame_00158.jpg,50,3,178,161,0.999996542930603
