frame,x1,y1,x2,y2,prob
frame_00000.jpg,51,1,162,154,0.9999477863311768
frame_00004.jpg,50,5,162,148,0.9999953508377075
frame_00007.jpg,55,5,166,148,0.999792754650116
frame_00010.jpg,53,3,165,149,0.9999784231185913
frame_00014.jpg,54,4,169,157,0.9998713731765747
frame_00016.jpg,59,4,168,156,0.9995903372764587
frame_00018.jpg,55,5,166,150,0.9996273517608643
frame_00021.jpg,58,11,165,148,0.9999960660934448
frame_00024.jpg,52,3,168,153,0.9998729228973389
frame_00029.jpg,58,10,178,152,0.9998045563697815
frame_00030.jpg,52,3,170,152,0.9999487400054932
frame_00033.jpg,57,10,167,146,0.99997878074646
frame_00035.jpg,60,7,175,149,0.9999650716781616
frame_00039.jpg,55,4,173,148,0.9999581575393677
frame_00040.jpg,55,5,174,149,0.9999797344207764
frame_00041.jpg,56,4,175,147,0.9999827146530151
frame_00042.jpg,54,1,165,148,0.9999806880950928
frame_00045.jpg,50,-1,162,148,0.9998955726623535
frame_00046.jpg,53,-6,170,147,0.9999935626983643
frame_00047.jpg,49,-6,160,149,0.9998881816864014
frame_00048.jpg,51,-27,169,152,0.999881386756897
frame_00049.jpg,42,-10,159,153,0.9999747276306152
frame_00050.jpg,49,0,161,150,0.9999649524688721
frame_00051.jpg,48,-5,164,155,0.9999853372573853
frame_00054.jpg,53,-1,163,153,0.999993085861206
frame_00055.jpg,49,-5,163,153,0.9999823570251465
frame_00056.jpg,48,-2,163,160,0.999997615814209
frame_00058.jpg,48,0,163,162,0.9999938011169434
frame_00059.jpg,47,-4,164,154,0.9999713897705078
frame_00063.jpg,45,-8,167,152,0.9999587535858154
frame_00064.jpg,46,-9,165,151,0.9999942779541016
frame_00065.jpg,47,-9,163,148,0.9999721050262451
frame_00066.jpg,46,-11,164,151,0.9999681711196899
